"546","PROV-LG DOMAINE TOURISTIQUE DE BLÉGNY MINE","prov-lg-domaine-touristique-de-blegny-mine","Rue Lambert Marlay, 23",,"Blegny",,"4670",,,,,,,"4-blegny_mine.jpg","0","POSITION : situé à l'accueil",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.7225829058","50.686501486","18","34","62","1","0",,,"121"
"547","PROV-LG ANTENNE D'INFORMATIONS","prov-lg-antenne-dinformations","Bergstrasse, 16",,"Eupen",,"4700",,,,,,,"6-antenne_provinciale_eupen.jpg","0","POSITION : situé à l'accueil au rez-de-chaussée.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.0333934999","50.629397999","9","34","62","1","0",,,"120"
"548","PROV-LG DÉPISTAGE MOBILE ""LES CARS""","prov-lg-depistage-mobile-qles-carsq","Rue de Wallonie 28",,"Grace-Hollogne",,"4460",,,,,,,"9-dépistage_mobile_-_grâce-hollogne.jpg","0","POSITION : situé dans chaque car de dépistage",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.4931965000","50.6582356","8","34","62","1","0",,,"119"
"549","PROV-LG ANTENNE D'INFORMATIONS HUY","prov-lg-antenne-dinformations-huy","Avenue des Ardennes, 8",,"Huy",,"4500",,,,,,,"14-_antenne_de_huy.jpg","0","POSITION : situéau rez-de-chaussée à l'accueil.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.2393325000","50.5191842","10","34","62","1","0",,,"118"
"550","PROV-LG CENTRE DE FORMATION DE TENNIS DE HUY (CPFTH)","prov-lg-centre-de-formation-de-tennis-de-huy-cpfth","Plaine de la Sarte, 18A",,"Huy",,"4500",,,,,,,"15-_tennis_de_huy.jpg","0","POSITION : situé au 1er étage, à l'entrée de la cafétéria.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.2539656999","50.5143978","9","34","62","1","0",,,"117"
"551","PROV-LG HEPL SITE KURTH","prov-lg-hepl-site-kurth","Quai Godefroid Kurth, 100",,"Liège",,"4020",,,,,,,"24-espace_kurth_-_liège.jpg","0","POSITION : situé dans le bureau du conseiller en prévention.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5992932999","50.648122699","14","34","62","1","0",,,"116"
"552","PROV-LG SITE ""OPÉRA""","prov-lg-site-qoperaq","Rue Georges Clémenceau, 15",,"Liège",,"4000",,,,,,,"25-opéra_-_liege.jpg","0","POSITION : situé au 5ème étage, au secrétariat DGT.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5703866000","50.6430921","18","34","62","1","0",,,"115"
"553","PROV-LG ANTENNE D'INFORMATIONS DE VERVIERS","prov-lg-antenne-dinformations-de-verviers","Rue des Martyrs, 1",,"Verviers",,"4800",,,,,,,"40-antenne_de_verviers.jpg","0","POSITION : situé au rez-de-chaussée à l'accueil.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8623661000","50.5925249","10","34","62","1","0",,,"114"
"554","PROV-LG INSTITUT D'ENSEIGNEMENT SECONDAIRE DE VERVIERS (IPES)","prov-lg-institut-denseignement-secondaire-de-verviers","Rue Pelzer de Clermont, 104",,"Verviers",,"4800",,,,,,,"41-ipes_pelzer_de_clermont_104_-verviers.jpg","0","POSITION : situé au rez-de-chaussée à l'accueil.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png",,,"10","34","62","1","0",,,"113"
"555","PROV-LG ANTENNE D'INFORMATIONS WAREMME","prov-lg-antenne-dinformations-waremme","Place du Roi Albert, 16",,"Waremme",,"4300",,,,,,,"45-antenne_de_waremme.jpg","0","POSITION : situé au rez-de-chaussée à l'accueil.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.2531993999","50.6962395","10","34","62","1","0",,,"112"
"556","AACHENER STADTBETRIEB","aachener-stadtbetrieb","Madrider Ring 20",,"Aachen",,"52078",,"+49 241 432-2885",,,,,,"0","<p class=""p1"">AED Standort : Erste Hilfe-Raum, Erdgeschoss</p>
<p class=""p1"">Tage und Uhrzeiten der Zugänglichkeit : Werktags zu den Kernarbeitszeiten</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.1297399999","50.7677","15","34","62","1","0",,,"111"
"557","THEATER","stadttheater","Theaterplatz 1",,"Aachen",,"52062",,,,,,,,"0","<p class=""p1"">POSITION : Eingang Bühnenhaus</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.0868640999","50.7730493","10","34","62","1","0",,,"110"
"558","MUSIKDIREKTION STADTTHEATER ","musikdirektion-stadttheater-","Hubertusstr. 2-8",,"Aachen",,"52064",,,,,,,,"0","<p class=""p1"">Kommentar : 1. Etg., Vorraum technische Leitung</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.0811815423","50.771154844","16","34","62","1","0",,,"109"
"559","STADT AACHEN","stadt-aachen"," Markt 38-40",,"Aachen",,"52062",,"0241/432-2885",,,"albert.baurmann@mail.aachen.de",,,"0","<p class=""p1"">Kommentar : im Bürgerservice des Verwaltungsgebäudes</p>
<p class=""p1"">Vorzimmer Oberbürgermeister</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.0834475999","50.7764158","16","34","62","1","0",,,"108"
"560","SERVICE RÉGIONAL INCENDIE POMPIERS SOIGNIES","service-regional-incendie-pompiers-soignies","Rue de la senne 72",,"Soignies",,"7060",,,,,,,"2281395099_1_50ea96931da50.jpg","0","POSITION : situé à la caserne des pompiers, dans l'ambulance de réanimation.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.0700704999","50.5839309","16","34","62","0","0",,,"107"
"587","RVA HOOFDBESTUUR","rva-hoofdbestuur","Trapstraat 38",,"Bruxelles",,"1000",,,,,,,"ac_51238ae5c8881.jpg","0","<p class=""p1"">AED bereikbaar van maandag tot vrijdag (7u30 tot 18u00)</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3528539000","50.8431212","10","34","62","1","0",,,"81"
"571","STADTHUIS ","stadthuis-","Botermarkt 2",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">AED hangt buiten aan de muur van het stadhuis, altijd beschikbaar voor iedereen.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1256064000","50.9438864","11","34","62","1","0",,,"97"
"570","ZWEMBAD - SPILLEBAD","zwembad-spillebad","H. Spilleboutdreef 33",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">AED in EHBO-lokaal, in principe enkel te gebruiken door personeel.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1218880999","50.936490799","12","34","62","1","0",,,"98"
"562","UNIVERSITÉ CATHOLIQUE DE LOUVAIN - HALLES UNIVERSITAIRES","universite-catholique-de-louvain-halles-universitaires","Place de l'université 1",,"Louvain-la-Neuve",,"1348",,,,,,,,"0","POSITION : situé au gardiennage dans le local CO18.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.6159451329","50.669587610","19","34","62","1","0",,,"106"
"563","UNIVERSITÉ CATHOLIQUE DE LOUVAIN - BÂTIMENT THOMAS MORE","universite-catholique-de-louvain-batiment-thomas-more","place Montesquieu 2",,"Louvain-la-Neuve",,"1348",,,,,,,,"0","POSITION : situé dans le hall d'entrée.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.6113915999","50.667742399","19","34","62","1","0",,,"105"
"564","UNIVERSITÉ CATHOLIQUE DE LOUVAIN - BÂTIMENT SOCRATE","universite-catholique-de-louvain-batiment-socrate","place Cardinal Mercier 10-12",,"Louvain-la-Neuve",,"1348",,,,,,,,"0","POSITION : situé dans le hall d'entrée.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.6105271000","50.6700753","18","34","62","1","0",,,"104"
"565","UNIVERSITÉ CATHOLIQUE DE LOUVAIN - TOUR PASTEUR","universite-catholique-de-louvain-tour-pasteur","avenue Mounier 53",,"Woluwé",,"1200",,,,,,,,"0","POSITION : situé au gardiennage dans le&nbsp;<span style=""line-height: 1.5;"">local 53.98.1145.</span><br /><br />",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4535382000","50.8515077","16","34","62","1","0",,,"103"
"566","UNIVERSITÉ CATHOLIQUE DE LOUVAIN - RAYMOND LEMAIRE","universite-catholique-de-louvain-raymond-lemaire","rue Henri Wafelaerts 47",,"Saint-Gilles",,"1060",,,,,,,,"0","POSITION : situé à l'accueil.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3499560000","50.8214927","18","34","62","1","0",,,"102"
"567","HALL DES SPORTS DE  STAVELOT","hall-des-sports-de-stavelot","Quai des Vieux Moulins",,"Stavelot",,"4970",,"080 86 20 24",,,,,,"0","POSITION : situé à la cafétéria.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.9351708640","50.393889349","17","34","62","1","0",,,"101"
"568","GARE DE CHARLEROI SUD","gare-de-charleroi-sud","Square des Martyrs du 18 Août",,"Charleroi",,"6000",,,,,,,,"0","POSITION : situé dans la salle des pas perdus, sous le tableau d'affichage des trains.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4387737962","50.404712804","16","34","62","1","0",,,"100"
"569","SPRL UMS AMBULANCES","sprl-ums-ambulances","Rue Vinave 43",,"Liers",,"4042",,,,,,,"264003_2167121027491_2426927_n_50f496309c776.jpg","0","POSITION : situé dans chaque ambulance.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5701867999","50.692609999","10","34","62","0","0",,,"99"
"572","CULTUREELCENTRUM DE SPIL","cultureelcentrum-de-spil","H. Spilleboutdreef 1",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">AED bevindt zich in de inkom thv. de toiletten.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1234715000","50.9373321","10","34","62","1","0",,,"96"
"573","SPORTCOMPLEX SCHIERVELDE","sportcomplex-schiervelde","Diksmuidsesteenweg 396",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">AED toestel hangt langs het EHBO-lokaal, aan het beging van de gang voor de kleedkamers.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1010323000","50.9511827","9","34","62","1","0",,,"95"
"574","POLITIEZONE RIHO","politiezone-riho","Kwadestraat 159 a-b (Accent Business Park, Rumbeke)",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">Het AED toestel hangt op het 4de verdiep, in de gang tussen de refter en de vergaderlokalen.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1748638100","50.920773315","16","34","62","1","0",,,"94"
"575","JEUGDCOMPLEX KSV ","jeugdcomplex-ksv-","Diksmuidsesteenweg 374",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">AED bevindt zich in het EHBO-lokaal aan de ingang van de kleedkamers van de jeugdvoetbalterreinen</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1024898968","50.951776731","16","34","62","1","0",,,"93"
"576","IDEWE","idewe","Hof ter Weze 1",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">AED hangt in de wacht zaal.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1180716441","50.923543333","19","34","62","1","0",,,"92"
"577","MEDIAMARKT","mediamarkt","Brugsesteenweg 435-439",,"Roeselare",,"8800",,,,,,,,"0","<p class=""p1"">AED hangt thv de kassa's.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.1196196116","50.969442512","16","34","62","1","0",,,"91"
"578","CENTRE SPORTIF ST BENOÎT ST SERVAIS","centre-sportif-st-benoit-st-servais","Rue Lambert-le-Bègue, 44",,"Liège",,"4000",,"0498 87 96 57",,,,,,"0","<p class=""p1"">POSITION : situé &nbsp;à l'entrée du centre sportif, au rez-de-chaussée, face à la porte d'entrée principale.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5632682563","50.639710331","19","34","62","1","0",,,"90"
"579","GEMEENTE","gemeente","Fort 2 straat",,"Wommelgem",,"2160",,,,,,,,"0","<p class=""p1"">Vlak bij voetbalveld&nbsp;</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4918678979","51.202135640","17","34","62","1","0",,,"89"
"580","GEMEENTE SCHOTEN","gemeente-schoten","Verbertstraat 3",,"Schoten",,"2900",,,,,,,,"0","<p class=""p1"">aan de muur van het gemeentehuis bevestigt aan de hoek van de Churchilllaan en de Sint Cordulastraat</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4978430999","51.2507009","16","34","62","1","0",,,"88"
"581","GEMEENTE ","gemeente-","gemeentepark",,"Schoten",,"2900",,,,,,,,"0","<p class=""p1"">vlakbij het Kasteel van Schoten en de De Riddershoeve&nbsp;</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4926526000","51.2874604","17","34","62","1","0",,,"87"
"582","UNIVERSITEIT ANTWERPEN","universiteit-antwerpen","Universiteitsplein 1 ",,"Wilrijk",,"2610",,,,,,,,"0","<p class=""p1"">inkomhal van gebouw R 's nachts, weekends gesloten</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4009020999","51.1638107","11","34","62","1","0",,,"86"
"583","CITROËN BELUX","citroen-belux","8, avenue de Finlande",,"Braine-L'Alleud",,"1420",,,,,,,,"0","POSITION : situé dans le&nbsp;<span style=""line-height: 1.5;"">Hall ascenseurs au 2ème étage.</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3838791000","50.6669929","10","34","62","1","0",,,"85"
"584","DOMAINE DES HAUTES FAGNES","domaine-des-hautes-fagnes","Rue des charmilles, 67",,"Ovifat",,"4950",,,,,,,,"0","POSITION : situé au r<span style=""line-height: 1.5;"">ez de chaussée près de la grande salle du restaurant.</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.1098309999","50.4736425","8","34","62","1","0",,,"84"
"585","PISCINE ST PIETER","piscine-st-pieter","Olympialaan, 10",,"Sint-Truiden",,"3800",,,,,,,,"0","POSITION : situé au r<span style=""line-height: 1.5;"">ez de chaussée en face du comptoir de l'accueil.</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.1813012000","50.812163899","10","34","62","1","0",,,"83"
"586","UNIVERSITÉ CATHOLIQUE DE LOUVAIN - BÂTIMENT D","universite-catholique-de-louvain-batiment-d","chaussée de Binche 151",,"Mons",,"7000",,,,,,,,"0","POSITION : situé dans le grand hall, au rez-de-chaussée.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.9811919999","50.452763","10","34","62","1","0",,,"82"
"588","CB MED","cb-med","rue de Coronmeuse 13",,"Julémont",,"4650",,,,,,,,"0","POSITION : situé dans le cabinet médical de cardiologie",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.7810819000","50.6914928","10","34","62","1","0",,,"80"
"589","COMPLEXE SPORTIF LIBIN","complexe-sportif-libin","Rue d'Hatrival 173A",,"Libin",,"6890",,,,,,,,"0","POSITION : situé dans le hall d'entrée principal",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.2652840000","49.9835831","18","34","62","1","0",,,"79"
"590","IKEA ARLON","ikea-arlon","RUE DE GRASS 100",,"Arlon",,"6700",,,,,,,,"0","POSITION : situé à proximité de la cantine, accessible via les membres du personnel.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8905118000","49.6371676","10","34","62","1","0",,,"78"
"591","MAISON DE GARDE MÉDICALE GLAMO","maison-de-garde-medicale-glamo","Quai Van Beneden 25",,"Liège",,"4020",,,,,,,,"0","POSITION : Situé d<span style=""line-height: 1.5;"">ans le cabinet de consultation de la maison de garde médicale.&nbsp;</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5784015000","50.638107899","17","34","62","1","0",,,"77"
"592","CENTRE SPORTIF TABORA","centre-sportif-tabora","Avenue de Tabora, 21",,"Namur",,"5000",,,,,,,,"0","POSITION : situé à l'entée, sur la droite après les toilettes.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8514661000","50.4684763","9","34","62","1","0",,,"76"
"593","HELHA GILLY","helha-gilly","Rue de l'hôpital, 27",,"Gilly",,"6060",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4807614000","50.4193807","10","34","62","1","0",,,"75"
"594","AGC AUTOMOTIVE BELGIUM","agc-automotive-belgium","Avenue du Marquis",,"Fleurus",,"6220",,,,,,,,"0","POSITION : situé à l'intérieur de l'usine, à proximité de l'infirmerie.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.5313255410","50.457448002","17","34","62","1","0",,,"74"
"595","HALL DES SPORTS DES PYRAMIDES","hall-des-sports-des-pyramides","Rue Grétry, 10",,"Welkenraedt",,"4840",,,,,,,,"0","POSITION : situé dans la grande salle de sport, à proximité de l'entrée des vestiaires.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.9701049000","50.6629264","10","34","62","1","0",,,"73"
"596","OFFICE DU TOURISME DE SPA","office-du-tourisme-de-spa","Rue du Marché n°1A",,"Spa",,"4900",,,,,,,,"0","<p>POSITION : situé<span style=""line-height: 1.5;"">&nbsp;dans la cantine du personnel avec une trousse de Secours (s'adresser au comptoir)</span></p>
<p><span style=""line-height: 1.5;"">C'est au Pouhon Pierre Legrand (n'entre pas dans le cadre de l'établissement)</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8673477882","50.492236257","18","34","62","1","0",,,"72"
"597","CENTRE SPORTIF WARFA","centre-sportif-warfa","Avenue A Hesse n°41",,"Spa",,"4900",,,,,,,,"0","POSITION : <span style=""line-height: 1.5;"">situé dans le Hall Omnisport du bas.</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8811610717","50.497941288","19","34","62","1","0",,,"71"
"598","MAISON MÉDICALE ST LÉONARD","maison-medicale-st-leonard","rue Maghin 74",,"Liège",,"4000",,,,,,,,"0","POSITION : situé à&nbsp;<span style=""line-height: 1.5;"">l'accueil.</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5879363000","50.6507493","10","34","62","1","0",,,"70"
"599","PLAINE DE COINTE","plaine-de-cointe","Boulevard Kleyer",,"Liège",,"4000",,,,,,,,"0","POSITION : situé d<span style=""line-height: 1.5;"">ans le local des distributeurs de boissons.</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5634508995","50.620700896","16","34","62","1","0",,,"69"
"600","MAKRO ALLEUR","makro-alleur","avenue du progrès",,"Alleur",,"4432",,,,,,,,"0","<p class=""p1"">POSITION : situé au rez de chaussée, au niveau de la gérance.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5252578428","50.672337658","17","34","62","1","0",,,"68"
"601","BVBA, STAD IEPER","bvba-stad-ieper","Diksmuidestraat",,"Ieper",,"8900",,"050/353535",,,"dokter@van-hooreweghe.be",,,"0","<p class=""p1"">AED LOKATIE : bushalte grote markt Ieper.</p>
<hr class=""system-pagebreak"" />
<p class=""p1""><span style=""line-height: 1.5;"">BESCHIKBAARHEID :&nbsp;</span><span style=""line-height: 1.5;"">elke dag, 24 op 24.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.8872282842","50.851551546","20","34","62","1","0",,,"67"
"602","ADMINISTRATION COMMUNALE DE HONNELLES","administration-communale-de-honnelles","rue Grande 1",,"Honnelles",,"7387",,"065 75 92 22",,,"olivia.abrassart@publilink.be",,,"0","<p>POSITION : situé à l'accueil.</p>
<hr class=""system-pagebreak"" />
<p>DISPONIBILITÉ : d<span style=""line-height: 1.5;"">u lundi au vendredi de 8h00 à 17h00 - Samedi matin de 9h à 11h30.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.7347933269","50.349080230","18","34","62","1","0",,,"66"
"603","HALL OMNISPORTS D'ESNEUX","hall-omnisports-desneux","Rue de l'Athénée, 5",,"Esneux",,"4130",,"0491733750",,,"cset@skynet.be",,,"0","<p>POSITION : situé dans le hall d'accueil.</p>
<hr class=""system-pagebreak"" />
<p>DISPONIBILITÉ : d<span style=""line-height: 1.5;"">u lundi au vendredi de 9h à 23h.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5647626999","50.5330804","11","34","62","1","0",,,"65"
"604","CPAS D'ESNEUX","cpas-desneux","Place du Souvenir,1",,"Tilff",,"4130",,"042737800",,,"julien.brose@esneux.be",,,"0","<p>POSITION : situé au 1er étage à la cuisine.</p>
<hr class=""system-pagebreak"" />
<p>DISPONIBILITÉ : d<span style=""line-height: 1.5;"">u lundi au jeudi de 9h à 16h et le vendredi de 9h à 12h.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5839487000","50.5663916","10","34","62","1","0",,,"64"
"605","AGB DENDERMODNE","agb-dendermodne","Leopold II-laan 18a",,"Dendermodne",,"9200",,,,,"tijs.robbens@dendermonde.be",,,"0","<p class=""p1"">Commentaar : 2 half-automatische AED's beschikbaar in het zwembad op dit adres: 1 achter de kassa, 1 in het zwmebad zelf.</p>
<p class=""p1"">Gebouw is open op weekdagen van 7:00-23:00, weekend en feestdagen van 7:00-19:00.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.1051622999","51.0281431","10","34","62","1","0",,,"63"
"606","AGB DENDERMODNE SPORTHAL","agb-dendermodne-sporthal","Van Langenhovestraat 203a",,"Dendermodne",,"9200",,,,,"sportdienst@dendermonde.be",,,"0","<p class=""p1"">Commentaar : AED aan de buitenkant van de sporthal, naast de inkom (links).</p>
<p class=""p1"">24/24 beschikbaar.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.1006252134","51.017577801","19","34","62","1","0",,,"62"
"607","Q-PARCK HOOFDKANTOOR","q-parck-hoofdkantoor","De Kleetlaan 5 bus 10",,"Diegem",,"1831",,"02/711.17.00",,,"info@q-park.be",,"img01111-20130425-1101_5178f2267f690.jpg","0","<p class=""p1"">Comment :<span style=""line-height: 1.5;"">&nbsp;Het AED toestel bevindt zich aan de receptie van het Q-Park Hoofdkantoor</span></p>
<hr class=""system-pagebreak"" />
<p class=""p1""><span style=""line-height: 1.5;"">Dagen en uren van beschikbaarheid : Van maandag tot vrijdag van 09u tot 17u.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4477432999","50.8881925","18","34","62","1","0",,,"61"
"608","VLAAMSE OVERHEID - BOUDEWIJNGEBOUW","vlaamse-overheid-boudewijngebouw","Albert II-laan 30",,"Brussel",,"1000",,,,,,,,"0","<p class=""p1"">Vlaamse Overheid heeft er nog een paar in de Noordwijk staan.</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3547803124","50.856781594","17","34","62","1","0",,,"60"
"609","MUTUALITÉ CHRÉTIENNE","mutualite-chretienne","Rue laoureux 25-29",,"Verviers",,"4800",,"087/305111",,,"alteo.verviers@mc.be",,,"0","<p>POSITION : situé au r<span style=""line-height: 1.5;"">éfectoire du -1.</span></p>
<hr class=""system-pagebreak"" />
<p><span style=""line-height: 1.5;"">DISPONIBILITÉ : du&nbsp;</span><span style=""line-height: 1.5;"">lundi au vendredi de 8:30 à 16:30.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8646805423","50.591656400","19","34","62","1","0",,,"59"
"610","SELOR","selor","Boulevard Bischoffsheim 15",,"Bruxelles",,"1000",,,,,,,,"0","POSITION :&nbsp;<span style=""line-height: 1.5;"">situé à l'accueil.</span>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3683976644","50.850170692","19","34","62","1","0",,,"58"
"611","CEBEDEAU SART-TILMAN","cebedeau-sart-tilman","Chemin des Chevreuils, 3 bâtiment 53 parking 32 Aquapôle ULg",,"Liège",,"4000",,"+32 (0)4 252 12 33",,,"labo@cebedeau.be",,"tilt_photo_-_aquapole_nuit_032006_001_5190b613f395c.jpg","0","<p>POSITION : situé&nbsp;<span style=""line-height: 1.5;"">au premier étage à gauche de l'escalier, à coté de l'ascenceur.</span></p>
<hr class=""system-pagebreak"" />
<p><span style=""line-height: 1.5;"">DISPONIBILITÉ :&nbsp;</span><span style=""line-height: 1.5;"">du lundi au vendredi de 8h00 à 19h00.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5578751976","50.585610584","15","34","62","1","0",,,"57"
"612","MAISON MÉDICALE MOSAÏQUE","maison-medicale-mosaique","rue des sottais 1",,"Verviers",,"4800",,"087/316290",,,"info@lamosaique.be",,,"0","<p>POSITION : situé à<span style=""line-height: 1.5;"">&nbsp;l'accueil.</span></p>
<hr class=""system-pagebreak"" />
<p><span style=""line-height: 1.5;"">DISPONIBILITÉ :&nbsp;</span><span style=""line-height: 1.5;"">du lundi au vendredi de 8h30 à 18h30.</span></p>
<p><span style=""line-height: 1.5;""></span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8646162999","50.5955587","10","34","62","1","0",,,"56"
"613","GEMEENTEHUIS HOEGAARDEN","gemeentehuis-hoegaarden","Gemeenteplein 1",,"Hoegaarden",,"3320",,,,,,,,"0","<p class=""p1"">Commentaar : Gevel Gemeentehuis</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8875613999","50.7738084","12","34","62","1","0",,,"55"
"614","BIBLIOTHEEK HOEGAARDEN","bibliotheek-hoegaarden","Tiensestraat 42",,"Hoegaarden",,"3320",,,,,,,,"0","<p class=""p1"">Commentaar : Voorgevel, rechts van deur</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8934466000","50.7770022","10","34","62","1","0",,,"54"
"615","CHRPBW SITE DU BOIS DE LA PIERRE","chrpbw-site-du-bois-de-la-pierre","Chaussée de Namur 210",,"Wavre",,"1300",,"010 88 21 11",,,"benedicte.preudhomme@chrpbw.be",,,"0","<p>POSITION : situé au s<span style=""line-height: 1.5;"">ervice de cardiologie.</span></p>
<hr class=""system-pagebreak"" />
<p><span style=""line-height: 1.5;"">DISPONIBILITÉ : 24H/24, 7J/7.</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.6155768999","50.6968324","13","34","62","1","0",,,"53"
"616","KÄTHE-KOLLWITZ-SCHULE","kaethe-kollwitz-schule","Bayernallee 6",,"Aachen",,"52066",,"+49 (241) 60 94 50",,,,,,"0","<p class=""p1"">Kommentar : Standort: Aula</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.0951400000","50.75721","9","34","62","1","0",,,"52"
